key,name
compo_005476,"Centola, Ernest"
compo_005477,Cepeda (L.)
compo_005478,"Cerf, Cl."
compo_005479,"Cerimele, C."
compo_005480,"Cerimele, M."
compo_005480,Cerimele (M.)
compo_005480,Cerimele. M.
compo_005481,"Cerimele, M.C."
compo_005482,"Cerini, Nicoló"
compo_005483,"Cerioni, G."
compo_005484,"Cernicchiaro, Vincenzo"
compo_005485,"Cernigai, Maria"
compo_005486,"Cerný, Fr."
compo_005487,"Cerrini di Monte Varchi, Anna v."
compo_005488,"Cerrini, M. de"
compo_005489,"Cerrini, M. v."
compo_005492,"Cerwinski, Guillaume"
compo_005493,"Cesari, P."
compo_005494,"Cese, Davide delle"
compo_005495,"Češek, H.A."
compo_005495,"Cesek, H.A."
compo_005496,"Cesek, Hans A."
compo_005497,"Cesi, Napoleone"
compo_005498,"Cessole, E. de"
compo_005498,Cessole (E. Cte de)
compo_005499,Cestari (A.)
compo_005500,"Cesten, Th."
compo_005501,"Cesti, M."
compo_005502,"Cesti, Marc’"
compo_005502,"Cesti, Marc Antonio"
compo_005503,"Ceulen, W.R."
compo_005503,Ceulen (W.R.)
compo_005504,"Ceuppens, V."
compo_005505,"Cezanne, Ph."
compo_005505,Ph. Cezanne
compo_005506,"Chabeaux, Paul"
compo_005507,"Chabrier, Emanuel"
compo_005507,"Chabrier, Emmanuel"
compo_005507,"Chabrier, Emm."
compo_005508,"Chachamowicz, Alfred"
compo_005509,"Chadwick, G.W."
compo_005509,"Chadwick, G. W."
compo_005510,"Chaine, E."
compo_005511,"Chalubinsky, Fr."
compo_005512,"Chalupecky, E."
compo_005512,"Chalupecki, E."
compo_005513,"Chalupeczky, M."
compo_005515,"Chambonnières, J. de"
compo_005517,"Chaminade, C."
compo_005518,"Champiomont, W."
compo_005519,"Chantre, Charles"
compo_005519,"Chantre, Ch."
compo_005520,"Chantrey, Th."
compo_005521,"Chapman, Ella"
compo_005522,"Char, Fritz"
compo_005523,"Charisius, M."
compo_005524,Charlemagne
compo_005525,"Charles, Auguste"
compo_005526,Charlesson
compo_005527,"Charpaux, E."
compo_005528,D. Charton
compo_005528,"Charton, D."
compo_005530,"Chassal, Mdlle L."
compo_005531,"Chassepot, Louis"
compo_005532,"Chastan, Jul."
compo_005533,"Chatau, Henri"
compo_005534,Chateau
compo_005535,"Chatiner, Adolph"
compo_005536,"Chatiner, Michael"
compo_005537,Chatterton (J.B)
compo_005539,"Chaudoir, Félix"
compo_005540,"Chaudoir, la Baronne de"
compo_005541,Chaulieu
compo_005542,Chaulieu (C.)
compo_005543,Chaulieu (Ch.)
compo_005544,"Chausson, Ernest"
compo_005545,"Chausson, Ernst"
compo_005546,"Chautagne, J.M."
compo_005547,"Chautagne, M."
compo_005548,"Chauvet, A."
compo_005550,"Chazot-Laucher, A."
compo_005551,"Chazot-Laucher, Adèle"
compo_005552,Chelard
compo_005553,"Chelard, A.H."
compo_005553,Chelard (A.H.)
compo_005554,"Chelard, H."
compo_005554,Chelard (H.)
compo_005555,"Chelius, O. v."
compo_005556,"Chelius, Oscar v."
compo_005557,Chémin-Petit
compo_005557,Chemin-Petit
compo_005558,"Chemin-Petit, H."
compo_005559,"Chemin-Petit, Hans"
compo_005560,"Chemin-Petit, M."
compo_005561,"Chemin-Petit, M.G."
compo_005561,Chemin-Petit (M.G.)
compo_005562,Chemnitz (M.F.)
compo_005563,Cherblanc
compo_005564,Cherblanc (J.L.)
compo_005565,Cherblanc (L.)
compo_005566,Cheret (P.)
compo_005568,"Chero, A."
compo_005569,"Cherry, J.W."
compo_005570,Cherubini
compo_005570,"Cherubini, L."
