publ_0638,Cotta’sche Buchhdl
publ_0639,Crantz
publ_0640,Canz
publ_0640,Cran
publ_0640,Cranz
publ_0640,Cranz 
publ_0641,Cranz (in Comm.)
publ_0642,Crayen
publ_0643,Craz u. G
publ_0643,Craz u. Gerlach
publ_0644,Credner
publ_0645,Cremer
publ_0646,Cremer’sche Buchh
publ_0646,Cremersche Buchh
publ_0646,Cremersche Buchhandlung
publ_0647,Creutz
publ_0648,Creutz’sche Buchh
publ_0648,Creutz’sche Buchhandlung
publ_0648,Creutz’sche Buchhdl
publ_0648,Creutz’sche Buchhdlg
publ_0648,Creutzsche Buchh
publ_0649,Creuzbauer
publ_0650,Creuzbauer et N
publ_0650,Creuzbauer u. N
publ_0650,Creuzbauer u. Nöldecke
publ_0650,Creuzbauer u. Nöldeke
publ_0651,Cronbach
publ_0652,Crone & Martinet
publ_0652,Crone & Martinot
publ_0653,Cruse
publ_0654,Cröcker
publ_0655,Crökersche Buchh
publ_0656,Crüwell
publ_0657,W. Crüwell
publ_0658,Crüwell’s Verl
publ_0659,W. Crüwell’s Verl
publ_0661,Csathy
publ_0661,Csáthy
publ_0662,Csáthy u. Co
publ_0663,Csáthy jun
publ_0664,Cursch
publ_0665,Curths
publ_0666,Cybulski
publ_0667,Cyrillo-Method
publ_0668,Czarnikow &
publ_0668,Czarnikow & Hollstein
publ_0669,Czermak
publ_0670,Czerny
publ_0671,J.
publ_0671,J. Czerny
publ_0672,Daberkow
publ_0673,Daenius
publ_0674,Dahl
publ_0675,Dalatkewicz
publ_0676,Dalp
publ_0677,Damköhler
publ_0677,Dammköhler
publ_0678,Damm
publ_0679,O. Damm
publ_0680,Danehl
publ_0681,Danehl Sort
publ_0682,Danner
publ_0682,Dannner
publ_0683,Dannheimer
publ_0684,Dannheimer’sche Buchhandl
publ_0685,Dannheimersche Buchhandlung (in Commiss.)
publ_0686,Danziger
publ_0687,Darnmann
publ_0688,Dase
publ_0689,Datterer
publ_0690,Datterer & Co
publ_0691,David
publ_0692,Davoine
publ_0693,Decker’sche Hofbuchdruckerei
publ_0693,Dekker’sche Ober-Hofbuchdruckerei
publ_0694,Decourcelle
publ_0695,Dederich
publ_0696,Degen
publ_0697,Dehne
publ_0698,Deichert
publ_0699,Deichert Nachf
publ_0700,Deierkauf
publ_0701,Deiter
publ_0702,Deiters
publ_0703,Delagrave
publ_0704,Delahante
publ_0705,Delion
publ_0706,Delong
publ_0707,Delsarte
publ_0708,Delsman
publ_0709,Demcker
publ_0709,Demker
publ_0710,Demjén
publ_0711,Deneke
publ_0712,Denicke
publ_0713,Dennerlein
publ_0714,Derleth
publ_0715,Deter
publ_0716,Detken
publ_0717,Detken & Rocholl
publ_0718,Detken (in Comm.)
publ_0718,Detken (in Comm)
publ_0719,Detlefsen
publ_0720,Detloff
publ_0721,Deubner
publ_0722,Deuerlich
publ_0723,Deuss
publ_0724,Deutsch
publ_0725,Deutsch & Co
publ_0726,Deutsche Buchhandlung
publ_0727,Deutsche
publ_0728,Deutsche
publ_0729,Deutsche Mus-Verlagsh
publ_0729,Deutsche Mus.-Verlagsh
publ_0730,Deutsche Sonntagsschul-Buchh
publ_0731,Deutsche Verlags-Anstalt
publ_0732,Deutsch-Evangel. Buch- u. Tractat-Gesellschaft
publ_0732,Deutsche evangel. Buch- u.
publ_0732,Deutsche evangel. Buch- u. Tractat-Gesellschaft
publ_0732,Deutsche evangel. Buch- u. Tractatgesellschaft
publ_0732,Deutsche evangel. Buch- u. Traktat-Gesellschaft
publ_0733,Dewitz
publ_0734,Diabelli
publ_0735,Dabelli et Co
publ_0735,Diabeli u. Co
publ_0735,Diabell et Co
publ_0735,Diabelli
publ_0735,Diabelli e Co
publ_0735,Diabelli et
publ_0735,Diabelli et C
publ_0735,Diabelli et Co
publ_0735,Diabelli et Comp
publ_0735,Diabelli et. Co
publ_0735,Diabelli u.
publ_0735,Diabelli u. C
publ_0735,Diabelli u. Co
publ_0735,Diabelli u. Comp
publ_0735,Diabelli u. u. Co
publ_0735,Diabelli und Co
publ_0736,Diakonissen-Anstalt
publ_0737,Firmin Didot
publ_0739,Dieckmann
publ_0740,C. Dieckmann
publ_0741,Diederichs
publ_0742,Diedrich
publ_0743,Diehl
publ_0744,Diehl u. Co
publ_0745,Diemer
publ_0746,Dienemann
publ_0747,Dienst
publ_0748,Diernfellner
publ_0749,Diesner
publ_0750,Diesterweg
publ_0751,Dieter
publ_0752,Dieter & Kr
publ_0753,Dieterich
publ_0754,Dieterich’sche Buchh
publ_0754,Dieterichsche Buchh
publ_0755,Dietrich
publ_0756,Dietrich & Co
publ_0757,F. Dietrich
publ_0758,Franz
publ_0758,Franz Dietrich
publ_0758,"Franz, Dietrich"
publ_0758,Franz. Dietrich
publ_0759,O. Dietrich
publ_0760,Otto Dietrich
publ_0761,Rud. Dietrich
publ_0762,Rudolf Dietrich
publ_0763,Th.
publ_0763,Th. Dietrich
publ_0764,W Dietrich
publ_0764,W.
publ_0764,W. Dietrich
publ_0765,Wilh Dietrich
publ_0765,Wilh. Dietrich
publ_0766,Wilhelm Dietrich
publ_0767,Gebr. Dietrichs
publ_0768,Dietz
publ_0769,Dietze
publ_0770,Dietzsch
publ_0771,Dietzsch (in Comm.)
publ_0772,Differt
publ_0773,Diller & Sohn
publ_0774,Dinger
publ_0775,Dittmar
publ_0776,Dittmarsch
publ_0777,Dittrich
publ_0778,Doblinger
publ_0779,Doeger
publ_0780,Döger’sche Buchhndl
publ_0781,Dollfus’sche Buchhdl
publ_0782,Doll’s Enkel
publ_0783,Domine u. Co
publ_0784,Dominicus
publ_0786,Domkowsky & Co
publ_0787,Donath
publ_0788,Donecker
publ_0789,Dorn
publ_0790,Dornauer
publ_0791,Dorn’sche Buchhdl
publ_0792,Doss & Heidegger
publ_0793,Dotti u. Sala
publ_0795,Doulin
publ_0796,Draeseke
publ_0797,Drawin-Drawneeks
publ_0798,Drechsler
publ_0799,Drechsler’sche Buchhandl
publ_0799,Drechsler’sche Buchhandlung
publ_0799,Drechsler’sche Buchhdl
publ_0799,Drechsler’sche Buchhdlg
publ_0800,Drechsler’sche Buchhdl. (in Comm.)
publ_0801,Dreist
publ_0802,Drenker
publ_0803,Drewes
publ_0804,Driendl (in Comm.)
publ_0805,Driesner
publ_0806,Drobisch
publ_0807,Dröhse
publ_0808,Du
publ_0808,Du Mont-Schauberg
publ_0808,Du-Mont-Schauberg
publ_0808,Dumont-Schauberg
publ_0809,Dubust
publ_0811,Duncker
publ_0812,Duncker & Humblot
publ_0812,Duncker u. Humblodt
publ_0812,Duncker u. Humblot
publ_0813,A. Duncker
publ_0814,Alex. Duncker
publ_0815,Fr. Duncker
publ_0816,Frz Duncker
publ_0817,Dunkl
publ_0818,Dunkmann
publ_0819,Dunst
publ_0820,Dunst u. Co
publ_0821,Dupont
publ_0823,Durand & Fils
publ_0823,Durand et Fils
publ_0824,Durand & Schoenewerk
publ_0824,Durand & Schoenewrk
publ_0825,Durand
publ_0825,"Durand, Schoenewerk"
publ_0825,"Durand, Schoenewerk &"
publ_0825,"Durand, Schoenewerk & Co"
publ_0825,"Durand, Schoenewerk Co"
publ_0825,Durand. Schoenewerk & Co
publ_0826,Durdilly & Co
publ_0827,Duyle
publ_0828,Duyle’sche Buchh
publ_0828,Duyle’sche Buchhdl
publ_0829,Dänische Hofmusikhdlg
publ_0830,Dépôt
publ_0831,Döcker
publ_0832,Döhner
publ_0833,Dörffel
publ_0834,A. Dörffel
publ_0835,Dörffling
publ_0836,Dörffling & Franke
publ_0836,Dörffling u. Fr
publ_0836,Dörffling u. Franke
publ_0837,Doert
publ_0837,Dört
publ_0838,Dülfer
publ_0839,Dümmen
publ_0840,Dümmler
publ_0841,Dümmler’s Verl
publ_0842,Düms
publ_0843,Dürr
publ_0844,A. Dürr
publ_0845,Alph. Dürr
publ_0846,Dürr & Wolfensteller
publ_0846,Dürre & Wolfensteller
publ_0847,Dürr’sche B
publ_0847,Dürr’sche Buchh
publ_0847,Dürrsche Buchh
publ_0848,Düsing
publ_0849,Ebbecke
publ_0850,Ebenhöch
publ_0851,Eberle
publ_0852,Eberle
publ_0852,Eberle & Co
publ_0853,Eberwein
publ_0854,Eblers
publ_0855,Ebner
publ_0856,Ebner & Seubert
publ_0856,Ebner u. Seubert
publ_0857,Ebner (in Comm.)
publ_0858,Ebner’sche Buchhdl
publ_0859,Ebner’sche Hofmusikalienhdlg
publ_0860,Ebner’sche Kunst- u. Musikhdl
publ_0861,Ebner’sche Musikhdl
publ_0862,Eccardt
publ_0863,Eck
publ_0864,Eck et C
publ_0864,Eck et Co
publ_0864,Eck u. C
publ_0864,Eck u. Co
publ_0864,Eck u. Comp
publ_0864,Eck. u. Co
publ_0865,Eck u. Lefebre
publ_0865,Eck u. Lefèbvre
publ_0866,Eck jun
publ_0867,v. Eck
publ_0867,van Eck
publ_0868,van Eck jr
publ_0868,van Eck jun
publ_0869,Eckardt
publ_0870,Ecklin
publ_0871,Eckstein
publ_0872,Eckstein Nachf
publ_0873,Eder
publ_0874,Edit André
publ_0874,Edit. André
publ_0875,Edit. Augener
publ_0876,Edit. Europa
publ_0877,Edit. Litolff
publ_0878,Ed. Peter
publ_0878,Ed. Peters
publ_0878,Edit Peters
publ_0878,"Edit, Peters"
publ_0878,Edit.
publ_0878,Edit. Peters
publ_0878,Edit. Peters.
publ_0879,Edit. W. Dietrich
publ_0880,Edler
publ_0881,Edler’sche Buchh
publ_0881,Edlersche Buchhdl
publ_0882,Egersdorff
publ_0883,Eggers
publ_0884,Eglinsdörfer & Waldmeyer
publ_0885,Ehlermann
publ_0886,Ehlers
publ_0887,Ehrlich
publ_0888,Ehrlich (in Comm)
publ_0889,Ehrmann
publ_0890,Eibisch
publ_0891,Eichler
publ_0892,Eigendorf
publ_0893,Eisen
publ_0894,Eisenach
publ_0895,Eisenhauer
publ_0896,Eisen’s Buchh
publ_0897,Eisen’s Verlag
publ_0898,Eismann
publ_0898,Eissmann
publ_0899,Eissner
publ_0900,Elfenbein
publ_0901,"Elim, Buchh. des Blauen Kreuzes"
publ_0902,Elischer Nachf
publ_0903,Elkan & Schildknecht
publ_0904,Ellissen
publ_0905,Ellmenreich
publ_0906,Elsner
publ_0907,Elssner
publ_0908,Elsässer u. W
publ_0908,Elsässer u. Waldbauer
publ_0909,Eltz
publ_0910,v. d. Eltz
publ_0910,v. der Eltz
publ_0911,Elwert’sche Buchhandl
publ_0912,Elze
publ_0913,Emich
publ_0914,Emmerling
publ_0916,Ende
publ_0917,am Ende
publ_0917,vom Ende
publ_0918,vom Ende’s Verl
publ_0919,Enders
publ_0920,Endter
publ_0921,Endter’sche Buchhandl
publ_0921,Endter’sche Buchhdl
publ_0921,Endter’sche Buchhdlg
publ_0921,Endtersche Buchh
publ_0922,Engel
publ_0923,Engelhard
publ_0923,Engelhardt
publ_0924,Engelhorn
publ_0925,Engelmann
publ_0926,Engelmann & Huch
publ_0927,W. Engelmann
publ_0928,Wilh.
publ_0928,Wilh. Engelmann
publ_0929,Enke
publ_0930,Enke’s Verlagsh
publ_0931,Enoch & Co
publ_0932,Enslin
publ_0933,A. Enslin
publ_0934,Th.Ch.F. Enslin
publ_0934,Th.Chr.Fr. Enslin
publ_0935,Enslin’sche Buchhdl
publ_0936,Enslin’sche Buchhdl. (Geelhaar)
publ_0936,Enslin’sche Buchhdlg. (Geelhaar)
publ_0937,Ensslin & Laiblin
publ_0939,Erbe
publ_0940,Erche & Liersch
publ_0941,Erckmann
publ_0942,Erdmann
publ_0943,Erdmann u. Müller
publ_0944,Erhard
publ_0945,Erickson
publ_0946,Erk
publ_0947,Erler
publ_0948,Ernst
publ_0949,Ernst’sche Buchhdl
publ_0950,Esser
publ_0951,Esslinger
publ_0952,Eslinger et Co
publ_0952,Esslinger et Co
publ_0952,Esslinger u. Co
publ_0953,Essmann
publ_0954,Etlingersche Buchhdl
publ_0954,Ettlinger
publ_0954,Ettlingersche Buchh
publ_0955,Eilenburg
publ_0955,Eulenberg
publ_0955,Eulenburg
publ_0955,Eulenhurg
publ_0956,Eupel
publ_0957,Eupel (in Comm.)
publ_0957,Eupel in Comm
publ_0958,Eurich
publ_0959,Evangel. Buchhandlung
publ_0960,Even
publ_0961,Gebr. Even
publ_0962,Evers
publ_0964,Ewer
publ_0964,Ewer u.
publ_0964,Ewer u. C
publ_0964,Ewer u. Co
publ_0965,Ewich
publ_0966,Exped
publ_0966,Expedition
publ_0967,Expedition de Revue
publ_0968,Exped. der
publ_0969,Exped. der Immaterialgüter
publ_0971,Expedition der Liederhalle
publ_0973,Expedition der Musik-Zeitung
publ_0974,Expedition der Recensionen
publ_0975,Expedition der Signale
publ_0976,Exped. d. Tonkunst
publ_0976,Exped. der „Tonkunst“
publ_0976,Exped. der Tonkunst
publ_0978,Exped. d. deutschen Liederhalle
publ_0978,Expedition d. deutschen Liederhalle
publ_0979,Exped. d. musik. Gartenl
publ_0979,Exped. d. musik. Gartenlaube
publ_0979,Exped. d. musikal. Gartenlaube
publ_0980,Expedition des Central-Anzeigers
publ_0981,Exped. des Centralblattes deutscher Zithervereine
publ_0982,Exped. des Schwäbisch-Fränkischen Archivs
publ_0983,Exped. des „Sporn“ (Reinh. Strauss)
publ_0984,Exped. v. Boll’s musikal. Haus- u. Familienkalender
publ_0985,v. Eye
publ_0986,v. Eye in Comm
publ_0987,Eyraud
publ_0988,Eyssenhardt
publ_0989,Faber
publ_0990,Fabersche Buchh
publ_0991,Fabricius
publ_0992,Fahle
publ_0993,Fahrmbacher
publ_0994,Falckenberg
publ_0995,Falkenberg
publ_0996,Ealter
publ_0996,Falter
publ_0997,Falter & S
publ_0997,Falter & Sohn
publ_0997,Falter u. S
publ_0997,Falter u. Sohn
publ_0998,Farrenc
publ_0999,Fassbender
publ_1000,Fechner
publ_1002,Felber
publ_1003,Felder
publ_1004,Feldow-Bechly
publ_1005,Ferber
publ_1006,Ferber’sche Buchh
publ_1006,Ferber’sche Buchhdl
publ_1006,Ferber’sche Buchhdl. (Roth)
publ_1006,Ferbersche Buchhdl. (Roth)
publ_1007,Fernau
publ_1009,Ferstl’sche Buchhandlg
publ_1010,Fest
publ_1011,Feuchtinger
publ_1012,Feuchtinger & Gleichauf
publ_1014,Feundt u. Co
publ_1015,Fiedler
publ_1016,A.H. Fiedler
publ_1017,W. Fiedler
publ_1018,Fiedler’s Verl
publ_1019,Fiehn & Co
publ_1020,Filtsch
publ_1021,Fincke
publ_1022,Fincke &
publ_1022,Fincke & Mallinckrodt
publ_1023,Findel
publ_1024,Fink
publ_1025,Finkbein
publ_1026,Finster
publ_1027,Finsterlin
publ_1027,Finsterstein
publ_1028,Finsterlin. (in Comm.)
publ_1029,J.A. Finsterlin
publ_1030,Jos. Ant. Finsterlin
publ_1031,Firnberg
publ_1033,Fischel
publ_1034,Fischer
publ_1035,Fischer & Franke
publ_1036,Fischer u. Fuchs
publ_1037,Fischer & Haug
publ_1038,Fischer &
publ_1038,Fischer & Mohr
publ_1039,Fischer & Sohn
publ_1040,Fischer & Zw
publ_1042,L. Fischer
publ_1044,S. Fischer Verl
publ_1045,Fischer’s Nachf
publ_1046,Fissmer
publ_1047,Fissmer et Co
publ_1047,Fissmer u. C
publ_1047,Fissmer u. Co
publ_1048,Flaxland
publ_1049,Fleckeisen
publ_1050,Fleischer
publ_1051,Fleischer Verl
publ_1052,E. Fleischer
publ_1052,Ernst Fleischer
publ_1053,F. Fleischer
publ_1054,Fr. Fleischer
publ_1055,Friedr. Fleischer
publ_1056,Fleischhauer u. Spohn
publ_1057,Fleischmann
publ_1058,Flohrschütz
publ_1059,Flüggen
publ_1060,Fock
publ_1061,Foerster
publ_1062,Foesser Nachf
publ_1063,Foetisch
publ_1063,Fötisch
publ_1064,Fokke
publ_1065,Folk
publ_1066,Foltz
publ_1067,Forb
publ_1067,Forberg
publ_1068,O.
publ_1068,O. Forberg
publ_1069,Otto Forberg
publ_1070,R. Forberg
publ_1071,Rob.
publ_1071,Rob. Forberg
publ_1072,Robert Forberg
publ_1073,Fort
publ_1074,Fournier & Haberler
publ_1075,Frackmann
publ_1076,Franck
publ_1077,Franieck
publ_1078,Gebr. Franieck
publ_1079,Frank
publ_1080,Franke
publ_1081,Frankenstein
publ_1082,O. Frank’s
publ_1082,O. Frank’s Nachf
publ_1083,v. Franquet
publ_1084,Frantz
publ_1085,Frantzen
publ_1086,Franz
publ_1087,Franz Sort
publ_1088,Franzen & Grosse
publ_1088,Franzen u. Grosse
publ_1089,Franz’ Verl
publ_1090,Fraunholz
publ_1091,Fredebeul & Koenen
publ_1092,Fremann
publ_1093,Freund
publ_1094,Freund & Jeckel
publ_1095,Frey
publ_1096,Frey & Co
publ_1097,Freyberg
publ_1098,Freyschmidt
publ_1099,Freytag
publ_1100,Fricke
publ_1101,Frickel
publ_1102,Friderichs
publ_1103,Friedel
publ_1104,Friedel (in Comm.)
publ_1105,Friederichsen & Co
publ_1106,Friedlein
publ_1107,Friedlein u. H
publ_1107,Friedlein u. Hirsch
publ_1107,Friedlein und Hirsch
publ_1108,G.H. Friedlein
publ_1109,Friedlaender
publ_1109,Friedländer
publ_1110,Friedmann & Weinberg
publ_1111,Friedrich
publ_1112,W. Friedrich
publ_1113,Friedrichs
publ_1114,Friedrichstädtische Buchh
publ_1115,Friedrich’sche Buchhdl
publ_1116,Fries
publ_1117,Fries u. H
publ_1117,Fries u. Holzmann
publ_1118,Friese
publ_1119,Friese (in Comm.)
publ_1119,Friese in Comm
publ_1120,Friese Nachfolger (Bulang)
publ_1121,Friesenhahn
publ_1122,Fritsch
publ_1123,Fritsch in Comm
publ_1124,Fritsche
publ_1125,Fritsche & Bösel
publ_1126,Fritsche u.
publ_1126,Fritsche und Sohn
publ_1127,Jul. Fritsche
publ_1128,Fritz
publ_1129,Fritze
publ_1130,Fritzsch
publ_1131,E.W. Fritzsch
publ_1132,Fritzsche
publ_1133,C.L. Fritzsche
publ_1134,C.L. Fritzsche (in Commiss.)
publ_1135,H. Fritzsche
publ_1136,J.G. Fritzsche
publ_1137,K. Fritzsche
publ_1138,Karl Fritzsche
publ_1139,Frohberger
publ_1140,Frommann
publ_1141,Frommann (in Comm.)
publ_1142,Fromme
publ_1143,Fränckel
publ_1144,Frère
publ_1144,Frire
publ_1145,Fröhlich
publ_1146,Fröhlich et Co
publ_1146,Fröhlich u. Co
publ_1147,Fuchs
publ_1148,Fuendeling
publ_1149,Fues
publ_1150,Fues’s Verl
publ_1150,Fues’s Verlag
publ_1151,Fulda
publ_1152,Funcke
publ_1153,Funcke u. Müller
publ_1154,Fussinger
publ_1155,Färber
publ_1156,Fäsi & Beer
publ_1157,Förstemann
publ_1158,Forster
publ_1158,Förster
publ_1159,Förstner
publ_1160,Fürst
publ_1161,Färstner
publ_1161,Fünstner
publ_1161,Fürstner
publ_1162,Füssli Verl
publ_1163,Füssli u. Co
publ_1163,H. Fuessli u. Co
publ_1163,H. Füssli u. Co
publ_1164,Gabsch
publ_1165,Gack’sche Buchhdl
publ_1166,Gadomski
publ_1167,Gadow &
publ_1167,Gadow & Sohn
publ_1167,Gadow Sohn
publ_1167,Gadow u. S
publ_1168,Gaebel
publ_1169,Gaertner
publ_1169,Gärtner
publ_1170,R. Gaertner
publ_1171,Gaillard
publ_1172,Gaillard et Co
publ_1172,Gaillard u. Bo
publ_1172,Gaillard u. Co
publ_1173,Galinski
publ_1174,Galinski (Commiss.)
publ_1174,Galinski (in Commiss.)
publ_1175,Gall
publ_1176,Galler
publ_1177,Gall’s Buchh
publ_1178,Gammel
publ_1179,Ganz
publ_1180,Garcke
publ_1180,Garke
publ_1181,Garms
publ_1182,Garm’s Buchh
publ_1183,Gaspary
publ_1184,Gassmann
publ_1186,Gavinet-Ponée
publ_1187,Gebauer
publ_1188,A. Gebauer
publ_1189,Gebauer’sche Buchhdl
publ_1190,Gebethner
publ_1191,Gebethner u. Co
publ_1192,Gebethner
publ_1192,Gebethner &
publ_1192,Gebethner & W
publ_1192,Gebethner & Wolff
publ_1192,Gebethner u. W
publ_1192,Gebethner u. Wolff
publ_1192,Gebetner & Wolff
publ_1193,Gebhardi
publ_1196,Gebhardt
publ_1197,Gebhardt & Reisland
publ_1198,Geelhaar
publ_1199,Geffken & Co
publ_1200,Gehly’sche Buchdr
publ_1201,Gehrich u. Co
publ_1202,Gehrman
publ_1202,Gehrmans
publ_1203,Geibel
publ_1204,Geiger
publ_1205,Geisler
publ_1206,Geissler
publ_1207,Geitler
publ_1208,Gemeinhardt
publ_1209,Genossenschaft d. Componisten
publ_1209,Genossenschaft der Componisten
publ_1209,Genossenschaft der Komponisten
publ_1209,Verl. der Genossenschaft der Komponisten
publ_1210,Genossenschaft der Musikinstrumentenhändler- u. Musikinstrumentenmacher
publ_1211,Gensel
publ_1212,Gentzensohn
publ_1213,George & Fiedler
publ_1214,George et Manby
publ_1215,Georgi
publ_1216,Gerhard
publ_1217,Gerlach
publ_1218,German
publ_1219,Germania
publ_1220,Germann
publ_1221,German’s Verl
publ_1223,Gerold
publ_1224,Gerold & Co
publ_1225,Gerold & Sohn
publ_1226,Gerold & Sohn in Comm
publ_1227,Gerold’s Sohn
publ_1228,Gerold’s Verl. (in Comm.)
publ_1229,Gerschel
publ_1230,Gerstenberg
publ_1231,Gebr. Gerstenberg
publ_1232,Gerstenberger
publ_1233,Gerstenberger (in Comm.)
publ_1234,Gerstenberg’sche Buchhandl
publ_1235,Gerster
publ_1236,Gerster u. Co
publ_1237,Gesellschaft f. vervielfält. Kunst
publ_1238,Gesenius
publ_1239,Gestewitz
publ_1240,Geswein
publ_1241,Geyer
publ_1242,Geyser
publ_1243,Giegler in Comm
publ_1244,Giehne
publ_1246,Giese
publ_1247,Giesecke & Devrient
publ_1248,Giessel
publ_1249,Giesse. jun
publ_1249,Giessel jun
publ_1250,Gilbers
publ_1251,Gilgien
publ_1252,Gilhofer & Ranschburg
publ_1253,Giltag & Sohn
publ_1254,Giontini
publ_1255,Girod
publ_1256,Giroud-Meuron
publ_1257,Gislason
publ_1258,Gitter
publ_1259,Glas
publ_1260,Glaser
publ_1261,Gleich
publ_1262,Gleis
publ_1263,Glais & Co
publ_1263,Gleis & Co
publ_1264,Gleissenberg
publ_1265,Glock & Sohn
publ_1266,Glonner
publ_1267,Glaeser
publ_1267,Gläser
publ_1268,Gläser’s Verlag
publ_1269,Glögg
publ_1269,Glöggl
publ_1269,Glögl
publ_1269,Göggl
publ_1270,Glöggl in Comm
publ_1271,M. Glücksberg
publ_1272,Gnevkow
publ_1273,Gnevkow & Gellhorn
publ_1273,Gnevkow & v. Gellhorn
publ_1275,Goerlich
publ_1275,Görlich
publ_1276,Goetz
publ_1277,Golaz-Kaiser
publ_1278,Goldschiener (in Comm.)
publ_1279,Goldstein
publ_1280,Golisch
publ_1281,Goll
publ_1282,Gollücke
publ_1283,Goltermann
publ_1283,Goltermann & Pincus
publ_1283,Goltermann u. P
publ_1284,Gombart
publ_1285,Gombart et Co
publ_1287,Gottfurcht
publ_1288,Gotthard
publ_1289,Gotthold
publ_1290,Gotthold. Verl
publ_1290,Gotthold’s Verl
publ_1290,Gotthold’s Vlg
publ_1291,Gottschalck’sche Buchhdl
publ_1292,Goullon
publ_1293,Goupil & Co
publ_1294,Goutta
publ_1295,v. Goutta
publ_1296,Gouweloos
publ_1297,Grach
publ_1298,Gradenwitz
publ_1299,Graefe
publ_1300,Graeser
publ_1301,Graeser & Co
publ_1302,Graffart
publ_1303,Gramm
publ_1304,Grammer
publ_1305,Grandpierre
publ_1306,Graness
publ_1307,Graser
publ_1308,Grasmann
publ_1309,"Grass, Barth et Co"
publ_1309,"Grass, Barth u. Co"
publ_1309,"Gross, Barth u. Co"
publ_1310,Grau
publ_1311,Grau & Co
publ_1312,Grau (in Comm.)
publ_1313,Graun
publ_1314,Graveur
publ_1315,Graveur Verl
publ_1315,Graveur’s
publ_1316,Gregh & Co
publ_1317,Greiner
publ_1318,Greiner & Pfeiffer
publ_1319,Greis
publ_1320,Gress
publ_1321,Gressler
publ_1322,Grieben
publ_1323,Griem
publ_1324,Gries
publ_1325,Gries & Schornagel
publ_1326,Griesbach
publ_1327,Grimm
publ_1328,Grimm et Co
publ_1328,Grimm u. Co
publ_1329,Grimmer
publ_1330,Grobenmann
publ_1331,Gronemeyer
publ_1332,van Groningen
publ_1333,Groos
publ_1334,Gropius
publ_1335,Groppe
publ_1336,Groppe’s Verl
publ_1336,Groppe’s Vlg
publ_1337,Groscher &
publ_1337,Groscher & Blaha
publ_1338,Groscher & Fried
publ_1339,Groscher & Wallnöfer
publ_1339,Groscher & Walnöfer
publ_1340,Groscurth
publ_1341,Gross
publ_1341,Gruss
publ_1342,Grosse
publ_1343,M. Grosse
publ_1344,Grosser
publ_1345,Grote
publ_1346,Groth
publ_1347,Grotrian u. Lang
publ_1348,Grub
publ_1349,Grubenmann
publ_1350,Gruber
publ_1351,Gruber & Mayer
publ_1352,Grucker
publ_1353,Grude
publ_1354,E. Grude
publ_1355,Grund
publ_1356,Grundmann
publ_1357,Grunow
publ_1358,Grzybowski
publ_1359,Gräbner
publ_1360,Gräbner & Alban
publ_1360,Graebner & Alban
publ_1361,Grädener
publ_1362,Grädener & Richter
publ_1363,Gräfe & Sillem
publ_1364,Gräfe & Unzer
publ_1364,Gräfe u. Unzer
publ_1365,Gröbenschütz
publ_1366,Gröbenschütz u. S
publ_1366,Gröbenschütz u. Seiler
publ_1366,Gröbenschütz und S
publ_1366,Gröbenschütz und Seiler
publ_1367,Gröning
publ_1368,Grübel
publ_1369,Gründel
publ_1370,Grüneberg
publ_1371,Grüneberger & Co
publ_1371,Grüneberger u. Co
publ_1372,Grüner
publ_1373,Grüning
publ_1374,Grüninger
publ_1375,Grüson
publ_1376,Grüson et C
publ_1377,Gsellius’sche Buchhandl
publ_1378,Gubrynowicz & Schmidt
publ_1379,Gude
publ_1380,Guidi
publ_1381,Gummi
publ_1382,Gummi (in Comm.)
publ_1384,Gumprecht
publ_1385,Gundlach
publ_1386,Gundlach & Eggers
publ_1387,Gurski
publ_1388,Gutheil
publ_1389,Guthmann
publ_1390,Gutmann
publ_1391,Gutsch
publ_1392,Guttenberg
publ_1393,Guttenberger
publ_1394,Guttentag
publ_1395,Guttentag (in Comm.)
publ_1397,Godsche
publ_1397,Gödsche
publ_1397,Goedsche
publ_1398,Gödsche (Vater)
publ_1398,Goedsche (Vater)
publ_1399,Gödsche sen
publ_1400,Göpel
publ_1401,Görlitz
publ_1402,Görner
publ_1403,Görtitz
publ_1404,Göschen
publ_1405,Götschel
publ_1406,Günst
publ_1407,Günther
publ_1408,Günther & M
publ_1408,Günther & Malecki
publ_1408,Günther u. M
publ_1409,Günther & Sohn
publ_1410,E. Günther
publ_1411,Güther
publ_1412,Güttner
publ_1413,Haack
publ_1414,Haacke
publ_1415,Haake
publ_1416,Haas
publ_1417,Haase
publ_1418,Haase Söhne
publ_1419,Habbel
publ_1420,Habel
publ_1421,Habermann
publ_1422,Habermann’s Nachf
publ_1423,Habicht
publ_1424,Hachette u. Co
publ_1425,Haeckert
publ_1426,Haefer
publ_1427,W. de Haen
publ_1428,de Haen
publ_1429,Haendcke & Lehmkuhl
publ_1429,Haendke & Lehmkuhl
publ_1430,C.A Haendel
publ_1430,C.A. Haendel
publ_1431,Haenelt
publ_1432,Haenselt
publ_1433,Haerpfer
publ_1434,Haessel
publ_1434,Hässel
publ_1435,Haessner
publ_1436,Hagel
publ_1437,Hagemann
publ_1438,Hagemann et T
publ_1438,Hagemann et Topp
publ_1438,Hagemann u. Topp
publ_1438,Hagemann und Topp
publ_1439,Hagen
publ_1440,Hahn
publ_1441,Hahn & Lang
publ_1442,Hahne
publ_1443,Hahn’sche Buchhdl
